"date","Estado","Sigla","C6","C6_Flag","Residential","new_cases","new_deaths","total_cases_per_million","Policy_change","stayhome_growth_14","Isolamento_14","cases_growth","deaths_growth"
2021-03-22,"Mato Grosso do Sul","MS",NA,NA,11,1265,41,7264.76956,NA,266.666666666667,NA,90.7993966817496,46.4285714285714
2021-03-23,"Mato Grosso do Sul","MS",NA,NA,11,1616,20,7322.29086,NA,266.666666666667,NA,27.7470355731225,-51.219512195122
2021-03-24,"Mato Grosso do Sul","MS",NA,NA,11,1256,60,7366.99801,NA,175,NA,-22.2772277227723,200
2021-03-25,"Mato Grosso do Sul","MS",NA,NA,11,1527,70,7421.35137,NA,175,NA,21.5764331210191,16.6666666666667
2021-03-26,"Mato Grosso do Sul","MS",NA,NA,12,1507,33,7474.99283,NA,200,NA,-1.30975769482645,-52.8571428571429
2021-03-27,"Mato Grosso do Sul","MS",NA,NA,13,1280,45,7520.55425,NA,116.666666666667,NA,-15.0630391506304,36.3636363636364
2021-03-28,"Mato Grosso do Sul","MS",NA,NA,NA,1137,41,7561.02562,NA,NA,NA,-11.171875,-8.88888888888889
2021-03-29,"Mato Grosso do Sul","MS",NA,NA,NA,1450,56,7612.63817,NA,NA,NA,27.5285839929639,36.5853658536585
2021-03-30,"Mato Grosso do Sul","MS",NA,NA,NA,1729,57,7674.18169,NA,NA,NA,19.2413793103448,1.78571428571428
2020-01-01,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-02,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-03,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-04,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-05,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-06,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-07,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-08,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-09,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-10,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-11,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-12,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-13,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-14,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-15,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-16,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-17,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-18,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-19,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-20,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-21,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-22,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-23,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-24,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-25,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-26,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-27,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-28,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-29,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-30,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-31,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-02-01,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-02-02,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-02-03,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-02-04,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-02-05,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-02-06,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-02-07,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-02-08,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-02-09,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-02-10,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-02-11,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-02-12,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-02-13,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-02-14,"Minas Gerais","MG","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-02-15,"Minas Gerais","MG","Sem medida",NA,0,NA,NA,NA,0,NA,NA,NA,NA
2020-02-16,"Minas Gerais","MG","Sem medida",NA,2,NA,NA,NA,0,NA,NA,NA,NA
2020-02-17,"Minas Gerais","MG","Sem medida",NA,-1,NA,NA,NA,0,NA,NA,NA,NA
2020-02-18,"Minas Gerais","MG","Sem medida",NA,-1,NA,NA,NA,0,NA,NA,NA,NA
2020-02-19,"Minas Gerais","MG","Sem medida",NA,-1,NA,NA,NA,0,NA,NA,NA,NA
2020-02-20,"Minas Gerais","MG","Sem medida",NA,-2,NA,NA,NA,0,NA,NA,NA,NA
2020-02-21,"Minas Gerais","MG","Sem medida",NA,-2,NA,NA,NA,0,NA,NA,NA,NA
2020-02-22,"Minas Gerais","MG","Sem medida",NA,-1,NA,NA,NA,0,NA,NA,NA,NA
2020-02-23,"Minas Gerais","MG","Sem medida",NA,0,NA,NA,NA,0,NA,NA,NA,NA
2020-02-24,"Minas Gerais","MG","Sem medida",NA,9,NA,NA,NA,0,NA,NA,NA,NA
2020-02-25,"Minas Gerais","MG","Sem medida",NA,8,NA,NA,NA,0,NA,NA,NA,NA
2020-02-26,"Minas Gerais","MG","Sem medida",NA,6,NA,NA,NA,0,NA,NA,NA,NA
2020-02-27,"Minas Gerais","MG","Sem medida",NA,1,NA,NA,NA,0,NA,NA,NA,NA
2020-02-28,"Minas Gerais","MG","Sem medida",NA,2,NA,NA,NA,0,NA,NA,NA,NA
2020-02-29,"Minas Gerais","MG","Sem medida",NA,4,NA,NA,NA,0,Inf,"Voluntário",NA,NA
2020-03-01,"Minas Gerais","MG","Sem medida",NA,5,NA,NA,NA,0,150,"Voluntário",NA,NA
2020-03-02,"Minas Gerais","MG","Sem medida",NA,1,NA,NA,NA,0,-200,"Queda",NA,NA
2020-03-03,"Minas Gerais","MG","Sem medida",NA,0,NA,NA,NA,0,-100,"Queda",NA,NA
2020-03-04,"Minas Gerais","MG","Sem medida",NA,0,NA,NA,NA,0,-100,"Queda",NA,NA
2020-03-05,"Minas Gerais","MG","Sem medida",NA,0,NA,NA,NA,0,-100,"Queda",NA,NA
2020-03-06,"Minas Gerais","MG","Sem medida",NA,-2,NA,NA,NA,0,0,NA,NA,NA
2020-03-07,"Minas Gerais","MG","Sem medida",NA,1,NA,NA,NA,0,-200,"Queda",NA,NA
2020-03-08,"Minas Gerais","MG","Sem medida",NA,2,1,0,0.0047,0,Inf,"Voluntário",NA,NA
2020-03-09,"Minas Gerais","MG","Sem medida",NA,-1,0,0,0.0047,0,-111.111111111111,"Queda",-100,NA
2020-03-10,"Minas Gerais","MG","Sem medida",NA,-2,0,0,0.0047,0,-125,"Queda",NA,NA
2020-03-11,"Minas Gerais","MG","Sem medida",NA,-1,0,0,0.0047,0,-116.666666666667,"Queda",NA,NA
2020-03-12,"Minas Gerais","MG","Sem medida",NA,-1,1,0,0.00939,0,-200,"Queda",Inf,NA
2020-03-13,"Minas Gerais","MG","Sem medida",NA,-2,0,0,0.00939,0,-200,"Queda",-100,NA
2020-03-14,"Minas Gerais","MG","Sem medida",NA,1,2,0,0.01879,0,-75,"Queda",Inf,NA
2020-03-15,"Minas Gerais","MG","Sem medida",NA,1,0,0,0.01879,0,-80,"Queda",-100,NA
2020-03-16,"Minas Gerais","MG","Sem medida",NA,0,2,0,0.02818,0,-100,"Queda",Inf,NA
2020-03-17,"Minas Gerais","MG","Sem medida",NA,2,8,0,0.06575,0,Inf,"Voluntário",300,NA
2020-03-18,"Minas Gerais","MG","Sem medida",NA,6,5,0,0.08923,0,Inf,"Voluntário",-37.5,NA
2020-03-19,"Minas Gerais","MG","Recomendado ficar
em casa",0,9,10,0,0.1362,2,Inf,"Brando",100,NA
2020-03-20,"Minas Gerais","MG","Recomendado ficar
em casa",1,11,9,0,0.17847,0,-650,"Queda",-10,NA
2020-03-21,"Minas Gerais","MG","Recomendado ficar
em casa",1,15,17,0,0.2583,0,1400,"Voluntário",88.8888888888889,NA
2020-03-22,"Minas Gerais","MG","Recomendado ficar
em casa",1,16,28,0,0.38981,0,700,"Voluntário",64.7058823529412,NA
2020-03-23,"Minas Gerais","MG","Recomendado ficar
em casa",1,19,45,0,0.60115,0,-2000,"Queda",60.7142857142857,NA
2020-03-24,"Minas Gerais","MG","Recomendado ficar
em casa",1,20,2,0,0.61054,0,-1100,"Queda",-95.5555555555556,NA
2020-03-25,"Minas Gerais","MG","Recomendado ficar
em casa",1,21,3,0,0.62463,0,-2200,"Queda",50,NA
2020-03-26,"Minas Gerais","MG","Recomendado ficar
em casa",1,21,20,0,0.71856,0,-2200,"Queda",566.666666666667,NA
2020-03-27,"Minas Gerais","MG","Recomendado ficar
em casa",1,21,36,0,0.88763,0,-1150,"Queda",80,NA
2020-03-28,"Minas Gerais","MG","Recomendado ficar
em casa",1,17,16,0,0.96277,0,1600,"Voluntário",-55.5555555555556,NA
2020-03-29,"Minas Gerais","MG","Recomendado ficar
em casa",1,15,26,0,1.08488,0,1400,"Voluntário",62.5,NA
2020-03-30,"Minas Gerais","MG","Recomendado ficar
em casa",1,18,30,1,1.22577,0,Inf,"Voluntário",15.3846153846154,Inf
2020-03-31,"Minas Gerais","MG","Recomendado ficar
em casa",1,17,14,1,1.29152,0,750,"Voluntário",-53.3333333333333,0
2020-04-01,"Minas Gerais","MG","Recomendado ficar
em casa",1,18,39,1,1.47469,0,200,"Voluntário",178.571428571429,0
2020-04-02,"Minas Gerais","MG","Recomendado ficar
em casa",1,18,56,1,1.73769,0,100,"Voluntário",43.5897435897436,0
2020-04-03,"Minas Gerais","MG","Recomendado ficar
em casa",1,18,27,2,1.86449,0,63.6363636363636,"Voluntário",-51.7857142857143,100
2020-04-04,"Minas Gerais","MG","Recomendado ficar
em casa",1,15,33,0,2.01947,0,0,NA,22.2222222222222,-100
2020-04-05,"Minas Gerais","MG","Recomendado ficar
em casa",1,13,68,0,2.33883,0,-18.75,"Queda",106.060606060606,NA
2020-04-06,"Minas Gerais","MG","Recomendado ficar
em casa",1,16,27,3,2.46564,0,-15.7894736842105,"Queda",-60.2941176470588,Inf
2020-04-07,"Minas Gerais","MG","Recomendado ficar
em casa",1,15,34,2,2.62532,0,-25,"Queda",25.9259259259259,-33.3333333333333
2020-04-08,"Minas Gerais","MG","Recomendado ficar
em casa",1,16,55,3,2.88362,0,-23.8095238095238,"Queda",61.7647058823529,50
2020-04-09,"Minas Gerais","MG","Recomendado ficar
em casa",1,14,41,1,3.07618,0,-33.3333333333333,"Queda",-25.4545454545455,-66.6666666666667
2020-04-10,"Minas Gerais","MG","Recomendado ficar
em casa",1,27,43,2,3.27812,0,28.5714285714286,"Voluntário",4.87804878048781,100
2020-04-11,"Minas Gerais","MG","Recomendado ficar
em casa",1,14,52,0,3.52234,0,-17.6470588235294,"Queda",20.9302325581395,-100
2020-04-12,"Minas Gerais","MG","Recomendado ficar
em casa",1,10,56,3,3.78534,0,-33.3333333333333,"Queda",7.69230769230769,Inf
2020-04-13,"Minas Gerais","MG","Recomendado ficar
em casa",1,15,9,3,3.82761,0,-16.6666666666667,"Queda",-83.9285714285714,0
2020-04-14,"Minas Gerais","MG","Recomendado ficar
em casa",1,16,69,4,4.15166,0,-5.88235294117647,"Queda",666.666666666667,33.3333333333333
2020-04-15,"Minas Gerais","MG","Recomendado ficar
em casa",1,16,19,3,4.2409,0,-11.1111111111111,"Queda",-72.463768115942,-25
2020-04-16,"Minas Gerais","MG","Recomendado ficar
em casa",1,17,55,3,4.4992,0,-5.55555555555556,"Queda",189.473684210526,0
2020-04-17,"Minas Gerais","MG","Recomendado ficar
em casa",1,17,63,2,4.79508,0,-5.55555555555556,"Queda",14.5454545454546,-33.3333333333333
2020-04-18,"Minas Gerais","MG","Recomendado ficar
em casa",1,13,56,4,5.05808,0,-13.3333333333333,"Queda",-11.1111111111111,100
2020-04-19,"Minas Gerais","MG","Recomendado ficar
em casa",1,12,77,0,5.41971,0,-7.69230769230769,"Queda",37.5,-100
2020-04-20,"Minas Gerais","MG","Recomendado ficar
em casa",1,15,35,2,5.58408,0,-6.25,"Queda",-54.5454545454545,Inf
2020-04-21,"Minas Gerais","MG","Recomendado ficar
em casa",1,21,41,3,5.77664,0,40,"Voluntário",17.1428571428571,50
2020-04-22,"Minas Gerais","MG","Recomendado ficar
em casa",1,14,53,3,6.02555,0,-12.5,"Queda",29.2682926829268,0
2020-04-23,"Minas Gerais","MG","Recomendado ficar
em casa",1,16,25,4,6.14296,0,14.2857142857143,"Voluntário",-52.8301886792453,33.3333333333333
2020-04-24,"Minas Gerais","MG","Recomendado ficar
em casa",1,15,111,3,6.66427,0,-44.4444444444444,"Queda",344,-25
2020-04-25,"Minas Gerais","MG","Recomendado ficar
em casa",1,13,62,4,6.95545,0,-7.14285714285714,"Queda",-44.1441441441441,33.3333333333333
2020-04-26,"Minas Gerais","MG","Recomendado ficar
em casa",1,11,67,3,7.27011,0,10,"Voluntário",8.06451612903225,-25
2020-04-27,"Minas Gerais","MG","Recomendado ficar
em casa",1,15,38,1,7.44857,0,0,NA,-43.2835820895522,-66.6666666666667
2020-04-28,"Minas Gerais","MG","Recomendado ficar
em casa",1,11,63,9,7.74445,0,-31.25,"Queda",65.7894736842105,800
2020-04-29,"Minas Gerais","MG","Recomendado ficar
em casa",1,14,109,9,8.25636,0,-12.5,"Queda",73.015873015873,0
2020-04-30,"Minas Gerais","MG","Recomendado ficar
em casa",1,12,69,2,8.58042,0,-29.4117647058823,"Queda",-36.697247706422,-77.7777777777778
2020-05-01,"Minas Gerais","MG","Recomendado ficar
em casa",1,22,108,6,9.08764,0,29.4117647058824,"Voluntário",56.5217391304348,200
2020-05-02,"Minas Gerais","MG","Recomendado ficar
em casa",1,12,88,0,9.50092,0,-7.69230769230769,"Queda",-18.5185185185185,-100
2020-05-03,"Minas Gerais","MG","Recomendado ficar
em casa",1,9,95,1,9.94709,0,-25,"Queda",7.95454545454546,Inf
2020-05-04,"Minas Gerais","MG","Recomendado ficar
em casa",1,13,229,1,11.02257,0,-13.3333333333333,"Queda",141.052631578947,0
2020-05-05,"Minas Gerais","MG","Recomendado ficar
em casa",1,13,105,4,11.5157,0,-38.0952380952381,"Queda",-54.1484716157205,300
2020-05-06,"Minas Gerais","MG","Recomendado ficar
em casa",1,14,153,3,12.23426,0,0,NA,45.7142857142857,-25
2020-05-07,"Minas Gerais","MG","Recomendado ficar
em casa",1,14,165,9,13.00917,0,-12.5,"Queda",7.84313725490196,200
2020-05-08,"Minas Gerais","MG","Recomendado ficar
em casa",1,13,173,5,13.82166,0,-13.3333333333333,"Queda",4.84848484848486,-44.4444444444444
2020-05-09,"Minas Gerais","MG","Recomendado ficar
em casa",1,10,180,7,14.66702,0,-23.0769230769231,"Queda",4.04624277456647,40
2020-05-10,"Minas Gerais","MG","Recomendado ficar
em casa",1,7,114,1,15.20242,0,-36.3636363636364,"Queda",-36.6666666666667,-85.7142857142857
2020-05-11,"Minas Gerais","MG","Recomendado ficar
em casa",1,13,83,2,15.59222,0,-13.3333333333333,"Queda",-27.1929824561403,100
2020-05-12,"Minas Gerais","MG","Recomendado ficar
em casa",1,13,115,6,16.13232,0,18.1818181818182,"Voluntário",38.5542168674699,200
2020-05-13,"Minas Gerais","MG","Recomendado ficar
em casa",1,14,298,8,17.53186,0,0,NA,159.130434782609,33.3333333333333
2020-05-14,"Minas Gerais","MG","Recomendado ficar
em casa",1,13,217,4,18.55099,0,8.33333333333333,"Voluntário",-27.1812080536913,-50
2020-05-15,"Minas Gerais","MG","Recomendado ficar
em casa",1,14,246,7,19.70632,0,-36.3636363636364,"Queda",13.3640552995392,75
2020-05-16,"Minas Gerais","MG","Recomendado ficar
em casa",1,13,278,4,21.01193,0,8.33333333333333,"Voluntário",13.0081300813008,-42.8571428571429
2020-05-17,"Minas Gerais","MG","Recomendado ficar
em casa",1,11,137,6,21.65534,0,22.2222222222222,"Voluntário",-50.7194244604317,50
2020-05-18,"Minas Gerais","MG","Recomendado ficar
em casa",1,13,84,5,22.04985,0,0,NA,-38.6861313868613,-16.6666666666667
2020-05-19,"Minas Gerais","MG","Recomendado ficar
em casa",1,13,282,6,23.37425,0,0,NA,235.714285714286,20
2020-05-20,"Minas Gerais","MG","Recomendado ficar
em casa",1,14,309,10,24.82545,0,0,NA,9.57446808510638,66.6666666666667
2020-05-21,"Minas Gerais","MG","Recomendado ficar
em casa",1,14,310,14,26.28135,0,0,NA,0.323624595469263,40
2020-05-22,"Minas Gerais","MG","Recomendado ficar
em casa",1,13,399,10,28.15523,0,0,NA,28.7096774193548,-28.5714285714286
2020-05-23,"Minas Gerais","MG","Recomendado ficar
em casa",1,11,343,16,29.76612,0,10,"Voluntário",-14.0350877192982,60
2020-05-24,"Minas Gerais","MG","Recomendado ficar
em casa",1,12,330,9,31.31595,0,71.4285714285714,"Voluntário",-3.79008746355685,-43.75
2020-05-25,"Minas Gerais","MG","Recomendado ficar
em casa",1,14,294,4,32.6967,0,7.69230769230769,"Voluntário",-10.9090909090909,-55.5555555555556
2020-05-26,"Minas Gerais","MG","Recomendado ficar
em casa",1,13,554,4,35.29854,0,0,NA,88.4353741496599,0
2020-05-27,"Minas Gerais","MG","Recomendado ficar
em casa",1,13,495,6,37.62328,0,-7.14285714285714,"Queda",-10.6498194945848,50
2020-05-28,"Minas Gerais","MG","Recomendado ficar
em casa",1,14,675,15,40.79339,0,7.69230769230769,"Voluntário",36.3636363636364,150
2020-05-29,"Minas Gerais","MG","Recomendado ficar
em casa",1,13,546,2,43.35765,0,-7.14285714285714,"Queda",-19.1111111111111,-86.6666666666667
2020-05-30,"Minas Gerais","MG","Recomendado ficar
em casa",1,10,398,6,45.22684,0,-23.0769230769231,"Queda",-27.1062271062271,200
2020-05-31,"Minas Gerais","MG","Recomendado ficar
em casa",1,10,834,8,49.14368,0,-9.09090909090909,"Queda",109.547738693467,33.3333333333333
2020-06-01,"Minas Gerais","MG","Recomendado ficar
em casa",1,13,206,7,50.11115,0,0,NA,-75.2997601918465,-12.5
2020-06-02,"Minas Gerais","MG","Recomendado ficar
em casa",1,12,269,11,51.3745,0,-7.69230769230769,"Queda",30.5825242718447,57.1428571428571
2020-06-03,"Minas Gerais","MG","Recomendado ficar
em casa",1,13,1071,17,56.4044,0,-7.14285714285714,"Queda",298.14126394052,54.5454545454545
2020-06-04,"Minas Gerais","MG","Recomendado ficar
em casa",1,13,1024,17,61.21357,0,-7.14285714285714,"Queda",-4.38842203548085,0
2020-06-05,"Minas Gerais","MG","Recomendado ficar
em casa",1,12,961,21,65.72686,0,-7.69230769230769,"Queda",-6.15234375,23.5294117647059
2020-06-06,"Minas Gerais","MG","Recomendado ficar
em casa",1,10,944,24,70.16031,0,-9.09090909090909,"Queda",-1.76899063475546,14.2857142857143
2020-06-07,"Minas Gerais","MG","Recomendado ficar
em casa",1,10,764,8,73.7484,0,-16.6666666666667,"Queda",-19.0677966101695,-66.6666666666667
2020-06-08,"Minas Gerais","MG","Recomendado ficar
em casa",1,12,180,4,74.59376,0,-14.2857142857143,"Queda",-76.4397905759162,-50
2020-06-09,"Minas Gerais","MG","Recomendado ficar
em casa",1,11,219,19,75.62228,0,-15.3846153846154,"Queda",21.6666666666667,375
2020-06-10,"Minas Gerais","MG","Recomendado ficar
em casa",1,10,1399,10,82.19262,0,-23.0769230769231,"Queda",538.812785388128,-47.3684210526316
2020-06-11,"Minas Gerais","MG","Recomendado ficar
em casa",1,20,947,22,86.64016,0,42.8571428571429,"Voluntário",-32.3087919942816,120
2020-06-12,"Minas Gerais","MG","Recomendado ficar
em casa",1,13,1658,15,94.42688,0,0,NA,75.0791974656811,-31.8181818181818
2020-06-13,"Minas Gerais","MG","Recomendado ficar
em casa",1,10,508,8,96.81268,0,0,NA,-69.3606755126659,-46.6666666666667
2020-06-14,"Minas Gerais","MG","Recomendado ficar
em casa",1,8,767,21,100.41486,0,-20,"Queda",50.9842519685039,162.5
2020-06-15,"Minas Gerais","MG","Recomendado ficar
em casa",1,12,347,6,102.04453,0,-7.69230769230769,"Queda",-54.7588005215124,-71.4285714285714
2020-06-16,"Minas Gerais","MG","Recomendado ficar
em casa",1,13,296,21,103.43468,0,8.33333333333333,"Voluntário",-14.6974063400576,250
2020-06-17,"Minas Gerais","MG","Recomendado ficar
em casa",1,13,1323,35,109.64808,0,0,NA,346.959459459459,66.6666666666667
2020-06-18,"Minas Gerais","MG","Recomendado ficar
em casa",1,13,1559,33,116.96985,0,0,NA,17.838246409675,-5.71428571428572
2020-06-19,"Minas Gerais","MG","Recomendado ficar
em casa",1,12,1146,30,122.35199,0,0,NA,-26.4913406029506,-9.09090909090909
2020-06-20,"Minas Gerais","MG","Recomendado ficar
em casa",1,11,1253,36,128.23664,0,10,"Voluntário",9.3368237347295,20
2020-06-21,"Minas Gerais","MG","Recomendado ficar
em casa",1,10,336,25,129.81465,0,0,NA,-73.1843575418994,-30.5555555555556
2020-06-22,"Minas Gerais","MG","Recomendado ficar
em casa",1,13,1277,27,135.81202,0,8.33333333333333,"Voluntário",280.059523809524,8.00000000000001
2020-06-23,"Minas Gerais","MG","Recomendado ficar
em casa",1,13,979,32,140.40985,0,18.1818181818182,"Voluntário",-23.3359436178543,18.5185185185185
2020-06-24,"Minas Gerais","MG","Recomendado ficar
em casa",1,13,1446,51,147.20092,0,30,"Voluntário",47.7017364657814,59.375
2020-06-25,"Minas Gerais","MG","Recomendado ficar
em casa",1,13,1426,35,153.89806,0,-35,"Queda",-1.38312586445366,-31.3725490196078
2020-06-26,"Minas Gerais","MG","Recomendado ficar
em casa",1,13,6122,27,182.64974,0,0,NA,329.312762973352,-22.8571428571429
2020-06-27,"Minas Gerais","MG","Recomendado ficar
em casa",1,12,2075,49,192.39488,0,20,"Voluntário",-66.1058477621692,81.4814814814815
2020-06-28,"Minas Gerais","MG","Recomendado ficar
em casa",1,10,1775,17,200.73109,0,25,"Voluntário",-14.4578313253012,-65.3061224489796
2020-06-29,"Minas Gerais","MG","Recomendado ficar
em casa",1,13,1123,41,206.0052,0,8.33333333333333,"Voluntário",-36.7323943661972,141.176470588235
2020-06-30,"Minas Gerais","MG","Recomendado ficar
em casa",1,13,1137,25,211.34507,0,0,NA,1.246660730187,-39.0243902439024
