date,Sigla,new_cases,new_deaths,Populacao,total_cases_per_million
2020-11-01,SC,1117,8,7252502,3585.75565
2020-11-02,SC,1486,7,7252502,3606.24513
2020-11-03,SC,2280,10,7252502,3637.68255
2020-11-04,SC,2814,24,7252502,3676.48296
2020-11-05,SC,2007,10,7252502,3704.15617
2020-11-06,SC,2151,22,7252502,3733.8149
2020-11-07,SC,2857,7,7252502,3773.2082
2020-11-08,SC,969,9,7252502,3786.5691
2020-11-09,SC,1034,20,7252502,3800.82625
2020-11-10,SC,4886,12,7252502,3868.19611
2020-11-11,SC,2711,25,7252502,3905.57631
2020-11-12,SC,1730,14,7252502,3929.43015
2020-11-13,SC,4805,16,7252502,3995.68314
2020-11-14,SC,4015,11,7252502,4051.04335
2020-11-15,SC,2144,9,7252502,4080.60556
2020-11-16,SC,1454,12,7252502,4100.65382
2020-11-17,SC,5178,40,7252502,4172.04987
2020-11-18,SC,4210,14,7252502,4230.0988
2020-11-19,SC,4605,21,7252502,4293.59413
2020-11-20,SC,6109,30,7252502,4377.82713
2020-11-21,SC,5888,24,7252502,4459.0129
2020-11-22,SC,2818,12,7252502,4497.86846
2020-11-23,SC,1753,23,7252502,4522.03943
2020-11-24,SC,4115,36,7252502,4578.77847
2020-11-25,SC,4933,31,7252502,4646.79637
2020-11-26,SC,5998,47,7252502,4729.49887
2020-11-27,SC,3420,59,7252502,4776.65501
2020-11-28,SC,9523,34,7252502,4907.96142
2020-11-29,SC,3047,20,7252502,4949.97451
2020-11-30,SC,5347,41,7252502,5023.70079
2020-12-01,SC,8201,47,7252502,5136.779
2020-12-02,SC,6076,46,7252502,5220.55699
2020-12-03,SC,4956,43,7252502,5288.89203
2020-12-04,SC,6174,41,7252502,5374.02127
2020-12-05,SC,3851,41,7252502,5427.12019
2020-12-06,SC,2586,31,7252502,5462.77685
2020-12-07,SC,3503,30,7252502,5511.07742
2020-12-08,SC,6312,91,7252502,5598.10945
2020-12-09,SC,5628,51,7252502,5675.71026
2020-12-10,SC,5121,41,7252502,5746.32037
2020-12-11,SC,4292,60,7252502,5805.49995
2020-12-12,SC,5051,50,7252502,5875.14488
2020-12-13,SC,1306,31,7252502,5893.15246
2020-12-14,SC,4649,55,7252502,5957.25448
2020-12-15,SC,3497,84,7252502,6005.47232
2020-12-16,SC,7077,13,7252502,6103.05244
2020-12-17,SC,5538,81,7252502,6179.41229
2020-12-18,SC,5160,54,7252502,6250.56015
2020-12-19,SC,4013,16,7252502,6305.89278
2020-12-20,SC,3909,38,7252502,6359.79142
2020-12-21,SC,2488,65,7252502,6394.09682
2020-12-22,SC,4671,65,7252502,6458.50218
2020-12-23,SC,3796,49,7252502,6510.84274
2020-12-24,SC,3001,54,7252502,6552.22156
2020-12-25,SC,1481,34,7252502,6572.6421
2020-12-26,SC,1561,34,7252502,6594.16571
2020-12-27,SC,1705,32,7252502,6617.67484
2020-12-28,SC,2182,43,7252502,6647.76101
2020-12-29,SC,3806,79,7252502,6700.23945
2020-12-30,SC,3134,45,7252502,6743.45212
2020-12-31,SC,3514,47,7252502,6791.90437
2021-01-01,SC,1864,17,7252502,6817.60584
2021-01-02,SC,2077,24,7252502,6846.24423
2021-01-03,SC,821,20,7252502,6857.56447
2021-01-04,SC,1565,62,7252502,6879.14323
2021-01-05,SC,3875,44,7252502,6932.57306
2021-01-06,SC,4112,62,7252502,6989.27074
2021-01-07,SC,4432,40,7252502,7050.38068
2021-01-08,SC,3880,62,7252502,7103.87946
2021-01-09,SC,3596,27,7252502,7153.46235
2021-01-10,SC,1772,26,7252502,7177.8953
2021-01-11,SC,1901,40,7252502,7204.10694
2021-01-12,SC,3546,30,7252502,7253.00041
2021-01-13,SC,3365,58,7252502,7299.39819
2021-01-14,SC,3949,29,7252502,7353.84837
2021-01-15,SC,3698,42,7252502,7404.83767
2021-01-16,SC,3306,31,7252502,7450.42194
2021-01-17,SC,1403,19,7252502,7469.76699
2021-01-18,SC,1644,33,7252502,7492.43502
2021-01-19,SC,3133,50,7252502,7535.63391
2021-01-20,SC,3057,19,7252502,7577.78488
2021-01-21,SC,2731,48,7252502,7615.44085
2021-01-22,SC,2838,25,7252502,7654.57217
2021-01-23,SC,2626,36,7252502,7690.78037
2021-01-24,SC,1201,27,7252502,7707.34017
2021-01-25,SC,2407,39,7252502,7740.52872
2021-01-26,SC,2781,42,7252502,7778.8741
2021-01-27,SC,2949,23,7252502,7819.53593
2021-01-28,SC,2564,36,7252502,7854.88925
2021-01-29,SC,3428,34,7252502,7902.1557
2021-01-30,SC,2512,27,7252502,7936.79202
2021-01-31,SC,1199,15,7252502,7953.32425
2021-02-01,SC,1735,23,7252502,7977.24702
2021-02-02,SC,2802,53,7252502,8015.88197
2021-02-03,SC,3185,29,7252502,8059.79785
2021-02-04,SC,2891,21,7252502,8099.65995
2021-02-05,SC,3021,24,7252502,8141.31454
2021-02-06,SC,2723,20,7252502,8178.86021
2021-02-07,SC,1575,14,7252502,8200.57685
2021-02-08,SC,1205,33,7252502,8217.1918
2021-02-09,SC,2785,44,7252502,8255.59235
2021-02-10,SC,3096,25,7252502,8298.28106
2021-02-11,SC,3350,24,7252502,8344.47202
2021-02-12,SC,3361,36,7252502,8390.81465
2021-02-13,SC,2755,30,7252502,8428.80154
2021-02-14,SC,1865,11,7252502,8454.5168
2021-02-15,SC,2277,19,7252502,8485.91286
2021-02-16,SC,3757,32,7252502,8537.71567
2021-02-17,SC,3529,26,7252502,8586.37474
2021-02-18,SC,4659,40,7252502,8650.61464
2021-02-19,SC,4482,47,7252502,8712.41401
2021-02-20,SC,4577,38,7252502,8775.52326
2021-02-21,SC,2539,32,7252502,8810.53187
2021-02-22,SC,2856,27,7252502,8849.91138
2021-02-23,SC,6177,56,7252502,8935.08199
2021-02-24,SC,4878,70,7252502,9002.34154
2021-02-25,SC,4754,51,7252502,9067.89133
2021-02-26,SC,6050,77,7252502,9151.31082
2021-02-27,SC,5112,72,7252502,9221.79684
2021-02-28,SC,1792,44,7252502,9246.50555
2021-03-01,SC,4974,80,7252502,9315.08878
2021-03-02,SC,5814,86,7252502,9395.25422
2021-03-03,SC,7209,94,7252502,9494.6544
2021-03-04,SC,5674,91,7252502,9572.88947
2021-03-05,SC,5853,107,7252502,9653.59265
2021-03-06,SC,5633,78,7252502,9731.2624
2021-03-07,SC,1741,70,7252502,9755.26791
2021-03-08,SC,1576,98,7252502,9776.99834
2021-03-09,SC,2986,108,7252502,9818.17034
2021-03-10,SC,-110,107,7252502,9816.65362
2021-03-11,SC,5501,100,7252502,9892.5033
2021-03-12,SC,6653,125,7252502,9984.23716
2021-03-13,SC,4460,113,7252502,10045.73318
2021-03-14,SC,2401,80,7252502,10078.839
2021-03-15,SC,2341,96,7252502,10111.11752
2021-03-16,SC,7547,167,7252502,10215.17816
2021-03-17,SC,5764,163,7252502,10294.65418
2021-03-18,SC,5440,126,7252502,10369.66277
2021-03-19,SC,4947,134,7252502,10437.87372
2021-03-20,SC,4189,90,7252502,10495.63309
2021-03-21,SC,3103,68,7252502,10538.41833
2021-03-22,SC,3353,112,7252502,10584.65065
2021-03-23,SC,6757,182,7252502,10677.8185
2021-03-24,SC,4302,88,7252502,10737.13596
2021-03-25,SC,7486,187,7252502,10840.35551
2021-03-26,SC,4165,210,7252502,10897.78396
2021-03-27,SC,3494,101,7252502,10945.96044
2021-03-28,SC,1535,63,7252502,10967.12555
2021-03-29,SC,2685,112,7252502,11004.14726
2021-03-30,SC,4922,158,7252502,11072.01349
2021-03-31,SC,3931,133,7252502,11126.21548
2020-03-14,SE,1,0,2318822,0.04313
2020-03-15,SE,0,0,2318822,0.04313
2020-03-16,SE,4,0,2318822,0.21563
2020-03-17,SE,0,0,2318822,0.21563
2020-03-18,SE,1,0,2318822,0.25875
2020-03-19,SE,0,0,2318822,0.25875
2020-03-20,SE,1,0,2318822,0.30188
2020-03-21,SE,3,0,2318822,0.43125
2020-03-22,SE,0,0,2318822,0.43125
2020-03-23,SE,0,0,2318822,0.43125
2020-03-24,SE,5,0,2318822,0.64688
2020-03-25,SE,1,0,2318822,0.69001
2020-03-26,SE,0,0,2318822,0.69001
2020-03-27,SE,0,0,2318822,0.69001
2020-03-28,SE,0,0,2318822,0.69001
2020-03-29,SE,0,0,2318822,0.69001
2020-03-30,SE,2,0,2318822,0.77626
2020-03-31,SE,1,0,2318822,0.81938
2020-04-01,SE,3,0,2318822,0.94876
2020-04-02,SE,2,2,2318822,1.03501
2020-04-03,SE,3,0,2318822,1.16438
2020-04-04,SE,5,1,2318822,1.38001
2020-04-05,SE,0,0,2318822,1.38001
2020-04-06,SE,0,1,2318822,1.38001
2020-04-07,SE,4,0,2318822,1.55251
2020-04-08,SE,3,0,2318822,1.68189
2020-04-09,SE,1,0,2318822,1.72501
2020-04-10,SE,2,0,2318822,1.81126
2020-04-11,SE,2,0,2318822,1.89752
2020-04-12,SE,0,0,2318822,1.89752
2020-04-13,SE,1,0,2318822,1.94064
2020-04-14,SE,1,0,2318822,1.98377
2020-04-15,SE,2,0,2318822,2.07002
2020-04-16,SE,5,0,2318822,2.28564
2020-04-17,SE,5,0,2318822,2.50127
2020-04-18,SE,13,1,2318822,3.0619
2020-04-19,SE,15,0,2318822,3.70878
